donation_id,donor_id,campaign_id,donation_date,amount,payment_method,is_recurring,status,channel,fiscal_year,quarter,month,year
DON005674,D00854,C026,2022-11-27,72.6,Direct Debit,0,Completed,Telephone,FY2022,Q4,November,2022
DON005675,D00229,C023,2023-08-04,49.0,Direct Debit,1,Completed,Event,FY2023,Q3,August,2023
DON005676,D01360,C026,2022-12-05,156.0,Bank Transfer,1,Completed,Telephone,FY2022,Q4,December,2022
DON005677,D01954,C008,2022-11-29,160.0,Credit Card,0,Completed,Event,FY2022,Q4,November,2022
DON005678,D01952,C030,2024-12-01,83.7,Direct Debit,0,Completed,Online,FY2024,Q4,December,2024
DON005679,D01999,C029,2023-09-09,56.4,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON005680,D00444,C029,2023-09-24,673.0,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON005681,D01245,C014,2022-04-02,542.0,PayPal,0,Completed,Corporate,FY2021,Q2,April,2022
DON005682,D01115,C005,2022-11-17,288.5,Bank Transfer,0,Completed,Corporate,FY2022,Q4,November,2022
DON005683,D00068,C029,2023-06-17,5640.0,Direct Debit,0,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON005684,D00824,C007,2020-05-01,39100.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON005685,D01534,C010,2021-04-15,4860.0,Credit Card,1,Completed,Direct Mail,FY2020,Q2,April,2021
DON005686,D01924,C017,2024-06-22,33.7,Direct Debit,0,Completed,Online,FY2023,Q2,June,2024
DON005687,D01327,C002,2024-09-07,20.45,Cheque,0,Completed,Recurring,FY2024,Q3,September,2024
DON005688,D01674,C018,2021-04-18,199.5,Credit Card,0,Completed,Online,FY2020,Q2,April,2021
DON005689,D01955,C004,2021-06-07,41.25,Cheque,0,Completed,Email,FY2020,Q2,June,2021
DON005690,D01634,C025,2024-04-13,94.5,Credit Card,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON005691,D00942,C022,2023-11-06,4330.0,Credit Card,1,Completed,Recurring,FY2023,Q4,November,2023
DON005692,D00059,C023,2023-07-27,19900.0,Direct Debit,0,Completed,Event,FY2023,Q3,July,2023
DON005693,D00574,C001,2021-11-27,206.7,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON005694,D00513,C005,2022-12-04,123.0,Direct Debit,0,Completed,Corporate,FY2022,Q4,December,2022
DON005695,D00733,C024,2020-10-03,72.9,Cheque,0,Completed,Telephone,FY2020,Q4,October,2020
DON005696,D01862,C002,2024-10-29,47.3,Credit Card,0,Completed,Recurring,FY2024,Q4,October,2024
DON005697,D00740,C009,2020-05-27,17.2,Direct Debit,0,Completed,Social Media,FY2019,Q2,May,2020
DON005698,D00213,C028,2024-10-05,100800.0,PayPal,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON005699,D01570,C027,2022-04-25,141200.0,Credit Card,0,Failed,Email,FY2021,Q2,April,2022
DON005700,D00543,C003,2022-07-23,59.5,Credit Card,0,Completed,Telephone,FY2022,Q3,July,2022
DON005701,D01229,C004,2021-03-22,566000.0,Bank Transfer,1,Completed,Email,FY2020,Q1,March,2021
DON005702,D00883,C009,2020-07-23,1076.0,Bank Transfer,1,Completed,Social Media,FY2020,Q3,July,2020
DON005703,D01738,C010,2021-03-03,71500.0,Direct Debit,0,Completed,Direct Mail,FY2020,Q1,March,2021
DON005704,D01571,C007,2020-05-19,10860.0,Direct Debit,1,Completed,Direct Mail,FY2019,Q2,May,2020
DON005705,D01674,C005,2022-11-03,59.85,Direct Debit,0,Completed,Corporate,FY2022,Q4,November,2022
DON005706,D01315,C028,2024-09-02,121.6,Direct Debit,0,Completed,Direct Mail,FY2024,Q3,September,2024
DON005707,D01760,C023,2023-07-23,51.2,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON005708,D00166,C002,2024-06-28,39.9,Bank Transfer,0,Completed,Recurring,FY2023,Q2,June,2024
DON005709,D00677,C010,2021-05-06,72.3,Direct Debit,0,Completed,Direct Mail,FY2020,Q2,May,2021
DON005710,D00801,C016,2022-04-25,856.0,PayPal,0,Completed,Telephone,FY2021,Q2,April,2022
DON005711,D00155,C003,2022-07-20,42.75,Credit Card,0,Completed,Telephone,FY2022,Q3,July,2022
DON005712,D00264,C021,2023-10-06,300.0,Direct Debit,0,Completed,Email,FY2023,Q4,October,2023
DON005713,D00708,C004,2021-05-17,120.0,Direct Debit,0,Completed,Email,FY2020,Q2,May,2021
DON005714,D01768,C007,2020-03-18,95.25,Direct Debit,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON005715,D00513,C019,2020-08-25,61.5,Bank Transfer,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON005716,D01066,C029,2023-09-18,438.0,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON005717,D00996,C012,2023-01-24,45.1,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON005718,D00949,C022,2023-09-09,6840.0,Bank Transfer,0,Completed,Recurring,FY2023,Q3,September,2023
DON005719,D01254,C008,2022-10-19,55.6,Bank Transfer,0,Failed,Event,FY2022,Q4,October,2022
DON005720,D00110,C026,2022-12-28,110.1,Credit Card,1,Completed,Telephone,FY2022,Q4,December,2022
DON005721,D00880,C011,2024-07-06,47.9,Cheque,0,Completed,Direct Mail,FY2024,Q3,July,2024
DON005722,D00542,C014,2022-04-17,94.5,Cheque,0,Completed,Corporate,FY2021,Q2,April,2022
DON005723,D01146,C021,2023-09-30,74800.0,Bank Transfer,0,Completed,Email,FY2023,Q3,September,2023
DON005724,D01521,C004,2021-02-16,3750.0,Credit Card,0,Completed,Email,FY2020,Q1,February,2021
DON005725,D00185,C022,2023-09-13,276.5,Direct Debit,0,Completed,Recurring,FY2023,Q3,September,2023
DON005726,D01096,C029,2023-07-20,29.6,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON005727,D01658,C005,2022-12-05,411.0,Credit Card,0,Completed,Corporate,FY2022,Q4,December,2022
DON005728,D01534,C018,2021-06-14,4860.0,Credit Card,0,Completed,Online,FY2020,Q2,June,2021
DON005729,D00685,C006,2020-08-14,98.8,Direct Debit,0,Completed,Social Media,FY2020,Q3,August,2020
DON005730,D00895,C005,2022-12-15,268.4,Credit Card,0,Completed,Corporate,FY2022,Q4,December,2022
DON005731,D01429,C012,2023-01-26,14.8,Credit Card,0,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON005732,D00320,C014,2022-05-14,86.25,Direct Debit,1,Refunded,Corporate,FY2021,Q2,May,2022
DON005733,D01565,C015,2024-07-09,2680.0,Credit Card,0,Completed,Corporate,FY2024,Q3,July,2024
DON005734,D00614,C011,2024-06-10,30.7,Cheque,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON005735,D01573,C013,2021-07-21,144.5,Direct Debit,0,Completed,Telephone,FY2021,Q3,July,2021
DON005736,D00247,C001,2021-11-25,27.55,Bank Transfer,1,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON005737,D01548,C013,2021-10-19,84400.0,Direct Debit,0,Completed,Telephone,FY2021,Q4,October,2021
DON005738,D00458,C023,2023-07-08,107.4,Credit Card,0,Completed,Event,FY2023,Q3,July,2023
DON005739,D01057,C027,2022-05-02,67.4,Credit Card,0,Completed,Email,FY2021,Q2,May,2022
DON005740,D01867,C017,2024-07-01,520.0,PayPal,0,Completed,Online,FY2024,Q3,July,2024
DON005741,D01008,C026,2022-12-22,132.4,Direct Debit,1,Completed,Telephone,FY2022,Q4,December,2022
DON005742,D00957,C026,2022-12-13,35500.0,Credit Card,0,Completed,Telephone,FY2022,Q4,December,2022
DON005743,D00466,C019,2020-08-01,27.0,Direct Debit,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON005744,D00092,C018,2021-05-24,3500.0,Credit Card,0,Completed,Online,FY2020,Q2,May,2021
DON005745,D00396,C018,2021-04-13,764.0,Cheque,0,Completed,Online,FY2020,Q2,April,2021
DON005746,D00432,C012,2022-12-31,1545.0,Cheque,1,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON005747,D01687,C007,2020-03-13,2350.0,Direct Debit,1,Completed,Direct Mail,FY2019,Q1,March,2020
DON005748,D00648,C008,2022-12-05,24.35,Bank Transfer,1,Completed,Event,FY2022,Q4,December,2022
DON005749,D00913,C021,2023-09-23,29400.0,Credit Card,0,Completed,Email,FY2023,Q3,September,2023
DON005750,D01268,C006,2020-09-16,62.7,PayPal,0,Completed,Social Media,FY2020,Q3,September,2020
DON005751,D00161,C026,2022-10-16,26400.0,Direct Debit,0,Completed,Telephone,FY2022,Q4,October,2022
DON005752,D00907,C006,2020-08-31,577.0,Bank Transfer,0,Completed,Social Media,FY2020,Q3,August,2020
DON005753,D00220,C011,2024-06-30,4900.0,Cheque,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON005754,D00580,C009,2020-07-15,105.6,Credit Card,0,Completed,Social Media,FY2020,Q3,July,2020
DON005755,D00187,C013,2021-09-02,210500.0,Bank Transfer,1,Completed,Telephone,FY2021,Q3,September,2021
DON005756,D01757,C017,2024-05-16,505.0,Credit Card,0,Completed,Online,FY2023,Q2,May,2024
DON005757,D01098,C003,2022-09-02,60600.0,Bank Transfer,1,Completed,Telephone,FY2022,Q3,September,2022
DON005758,D01507,C008,2022-10-12,281000.0,PayPal,1,Completed,Event,FY2022,Q4,October,2022
DON005759,D00993,C014,2022-03-29,406.5,Direct Debit,0,Completed,Corporate,FY2021,Q1,March,2022
DON005760,D01081,C022,2023-09-27,41.3,PayPal,0,Completed,Recurring,FY2023,Q3,September,2023
DON005761,D00002,C008,2022-10-06,431.0,Bank Transfer,0,Completed,Event,FY2022,Q4,October,2022
DON005762,D01067,C009,2020-08-22,54.6,Direct Debit,0,Completed,Social Media,FY2020,Q3,August,2020
DON005763,D00672,C002,2024-08-29,264000.0,PayPal,1,Completed,Recurring,FY2024,Q3,August,2024
DON005764,D00048,C016,2022-05-15,387.0,Credit Card,0,Completed,Telephone,FY2021,Q2,May,2022
DON005765,D00479,C011,2024-06-10,117400.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON005766,D01427,C011,2024-06-26,117.9,Direct Debit,1,Completed,Direct Mail,FY2023,Q2,June,2024
DON005767,D01514,C015,2024-05-25,41.5,PayPal,1,Completed,Corporate,FY2023,Q2,May,2024
DON005768,D01264,C018,2021-07-04,30.2,Credit Card,0,Completed,Online,FY2021,Q3,July,2021
DON005769,D01631,C007,2020-04-24,1765.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,April,2020
DON005770,D01087,C014,2022-05-09,26750.0,Credit Card,0,Completed,Corporate,FY2021,Q2,May,2022
DON005771,D00780,C003,2022-07-15,308.0,Credit Card,0,Completed,Telephone,FY2022,Q3,July,2022
DON005772,D01129,C030,2024-11-18,2880.0,Cheque,0,Completed,Online,FY2024,Q4,November,2024
DON005773,D01346,C004,2021-04-25,248.5,Credit Card,0,Completed,Email,FY2020,Q2,April,2021
DON005774,D00091,C013,2021-11-08,747.0,Bank Transfer,0,Completed,Telephone,FY2021,Q4,November,2021
DON005775,D01241,C016,2022-06-03,647.0,Credit Card,1,Completed,Telephone,FY2021,Q2,June,2022
DON005776,D01837,C014,2022-04-04,111600.0,Direct Debit,1,Completed,Corporate,FY2021,Q2,April,2022
DON005777,D01368,C018,2021-06-01,98.1,Credit Card,0,Completed,Online,FY2020,Q2,June,2021
DON005778,D01713,C029,2023-07-26,152.4,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON005779,D01494,C017,2024-06-18,964.0,Direct Debit,0,Completed,Online,FY2023,Q2,June,2024
DON005780,D01628,C007,2020-04-03,24.05,Credit Card,1,Failed,Direct Mail,FY2019,Q2,April,2020
DON005781,D00314,C017,2024-06-07,107.2,Direct Debit,0,Completed,Online,FY2023,Q2,June,2024
DON005782,D00281,C002,2024-05-26,55.3,Cash,1,Completed,Recurring,FY2023,Q2,May,2024
DON005783,D01923,C007,2020-05-26,810.0,Credit Card,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON005784,D00890,C008,2022-12-14,112.2,Credit Card,0,Completed,Event,FY2022,Q4,December,2022
DON005785,D01835,C030,2024-12-01,143500.0,Credit Card,0,Completed,Online,FY2024,Q4,December,2024
DON005786,D00562,C019,2020-08-05,371.0,PayPal,0,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON005787,D00425,C016,2022-06-03,145.6,PayPal,0,Completed,Telephone,FY2021,Q2,June,2022
DON005788,D00546,C030,2024-12-01,26.7,Cheque,0,Completed,Online,FY2024,Q4,December,2024
DON005789,D01771,C017,2024-05-30,41.25,Credit Card,1,Completed,Online,FY2023,Q2,May,2024
DON005790,D00692,C016,2022-06-03,156.5,Bank Transfer,0,Completed,Telephone,FY2021,Q2,June,2022
DON005791,D01382,C002,2024-08-14,590.0,Credit Card,0,Completed,Recurring,FY2024,Q3,August,2024
DON005792,D01507,C030,2024-11-07,56200.0,Bank Transfer,0,Completed,Online,FY2024,Q4,November,2024
DON005793,D01715,C005,2023-01-11,10.0,Direct Debit,0,Completed,Corporate,FY2022,Q1,January,2023
DON005794,D01195,C003,2022-06-07,33400.0,Direct Debit,0,Completed,Telephone,FY2021,Q2,June,2022
DON005795,D00415,C006,2020-10-05,70.6,Credit Card,1,Completed,Social Media,FY2020,Q4,October,2020
DON005796,D00952,C008,2022-09-27,66.3,Direct Debit,0,Completed,Event,FY2022,Q3,September,2022
DON005797,D01386,C003,2022-06-28,2295.0,Credit Card,0,Completed,Telephone,FY2021,Q2,June,2022
DON005798,D01837,C020,2020-09-17,27900.0,Credit Card,0,Completed,Direct Mail,FY2020,Q3,September,2020
DON005799,D01144,C030,2024-10-23,286000.0,Cash,0,Completed,Online,FY2024,Q4,October,2024
DON005800,D00326,C012,2023-01-16,210.9,Direct Debit,1,Completed,Peer-to-Peer,FY2022,Q1,January,2023
DON005801,D01639,C003,2022-07-29,56.55,Credit Card,0,Completed,Telephone,FY2022,Q3,July,2022
DON005802,D01054,C020,2021-01-14,128.0,Credit Card,0,Refunded,Direct Mail,FY2020,Q1,January,2021
DON005803,D01195,C009,2020-06-02,13360.0,Cheque,0,Completed,Social Media,FY2019,Q2,June,2020
DON005804,D01871,C009,2020-07-24,444.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON005805,D00217,C025,2024-04-11,77.6,Credit Card,0,Completed,Direct Mail,FY2023,Q2,April,2024
DON005806,D00833,C028,2024-08-10,29.7,Credit Card,0,Completed,Direct Mail,FY2024,Q3,August,2024
DON005807,D00863,C023,2023-07-26,244.5,Direct Debit,0,Completed,Event,FY2023,Q3,July,2023
DON005808,D01846,C009,2020-06-30,185.2,Bank Transfer,1,Completed,Social Media,FY2019,Q2,June,2020
DON005809,D01622,C016,2022-04-30,182.8,Direct Debit,0,Completed,Telephone,FY2021,Q2,April,2022
DON005810,D01492,C008,2022-11-06,99.9,Credit Card,1,Completed,Event,FY2022,Q4,November,2022
DON005811,D01636,C012,2022-12-13,16700.0,Bank Transfer,1,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON005812,D01754,C013,2021-08-22,660000.0,Credit Card,0,Completed,Telephone,FY2021,Q3,August,2021
DON005813,D00016,C002,2024-08-20,29.05,Cheque,0,Completed,Recurring,FY2024,Q3,August,2024
DON005814,D00567,C027,2022-07-02,1124.0,Bank Transfer,0,Failed,Email,FY2022,Q3,July,2022
DON005815,D00084,C010,2021-04-21,242.7,Direct Debit,0,Completed,Direct Mail,FY2020,Q2,April,2021
DON005816,D00931,C021,2023-09-07,35800.0,PayPal,0,Completed,Email,FY2023,Q3,September,2023
DON005817,D01316,C003,2022-09-14,55700.0,Bank Transfer,1,Completed,Telephone,FY2022,Q3,September,2022
DON005818,D00958,C003,2022-08-14,61.0,Direct Debit,0,Completed,Telephone,FY2022,Q3,August,2022
DON005819,D01065,C029,2023-08-18,59.4,Cheque,0,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON005820,D01153,C001,2021-11-30,486000.0,Direct Debit,0,Completed,Peer-to-Peer,FY2021,Q4,November,2021
DON005821,D01824,C029,2023-06-28,311.0,Direct Debit,0,Refunded,Peer-to-Peer,FY2022,Q2,June,2023
DON005822,D00442,C015,2024-05-16,5320.0,Credit Card,1,Completed,Corporate,FY2023,Q2,May,2024
DON005823,D00488,C030,2024-10-15,10.0,Credit Card,1,Completed,Online,FY2024,Q4,October,2024
DON005824,D00293,C024,2020-11-09,166000.0,Credit Card,0,Completed,Telephone,FY2020,Q4,November,2020
DON005825,D01546,C007,2020-05-24,41.1,PayPal,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON005826,D01252,C026,2022-11-01,1046.0,Credit Card,0,Completed,Telephone,FY2022,Q4,November,2022
DON005827,D01591,C008,2022-10-11,143.2,PayPal,0,Completed,Event,FY2022,Q4,October,2022
DON005828,D01410,C018,2021-06-04,29850.0,PayPal,0,Completed,Online,FY2020,Q2,June,2021
DON005829,D00796,C023,2023-08-12,202000.0,Bank Transfer,1,Completed,Event,FY2023,Q3,August,2023
DON005830,D00275,C029,2023-10-06,60.45,Bank Transfer,0,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON005831,D00191,C029,2023-08-30,172.2,Direct Debit,0,Completed,Peer-to-Peer,FY2023,Q3,August,2023
DON005832,D00674,C006,2020-09-12,11.2,PayPal,0,Completed,Social Media,FY2020,Q3,September,2020
DON005833,D00043,C020,2021-02-12,190.0,Cheque,1,Completed,Direct Mail,FY2020,Q1,February,2021
DON005834,D01409,C002,2024-05-31,8340.0,PayPal,0,Completed,Recurring,FY2023,Q2,May,2024
DON005835,D01884,C006,2020-08-28,319.0,Cheque,0,Completed,Social Media,FY2020,Q3,August,2020
DON005836,D01296,C022,2023-10-20,11860.0,Credit Card,0,Completed,Recurring,FY2023,Q4,October,2023
DON005837,D01255,C020,2020-11-02,24700.0,PayPal,1,Completed,Direct Mail,FY2020,Q4,November,2020
DON005838,D00549,C022,2023-10-25,60000.0,Direct Debit,1,Failed,Recurring,FY2023,Q4,October,2023
DON005839,D01982,C029,2023-10-12,4050.0,Credit Card,0,Completed,Peer-to-Peer,FY2023,Q4,October,2023
DON005840,D01804,C001,2021-12-08,1030.0,Credit Card,0,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON005841,D00778,C012,2022-12-23,5300.0,PayPal,0,Completed,Peer-to-Peer,FY2022,Q4,December,2022
DON005842,D01533,C009,2020-08-24,24.4,Credit Card,0,Completed,Social Media,FY2020,Q3,August,2020
DON005843,D01682,C011,2024-06-06,3710.0,Cheque,0,Refunded,Direct Mail,FY2023,Q2,June,2024
DON005844,D00164,C024,2020-09-26,96.9,Credit Card,1,Completed,Telephone,FY2020,Q3,September,2020
DON005845,D00453,C006,2020-09-30,5760.0,Credit Card,0,Completed,Social Media,FY2020,Q3,September,2020
DON005846,D01081,C009,2020-07-31,123.9,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON005847,D01027,C020,2021-01-27,634.0,Credit Card,1,Completed,Direct Mail,FY2020,Q1,January,2021
DON005848,D00773,C028,2024-10-16,64.2,Direct Debit,1,Completed,Direct Mail,FY2024,Q4,October,2024
DON005849,D00645,C013,2021-10-06,75.0,Direct Debit,0,Completed,Telephone,FY2021,Q4,October,2021
DON005850,D00848,C008,2022-12-10,64.4,Direct Debit,1,Completed,Event,FY2022,Q4,December,2022
DON005851,D01466,C009,2020-08-09,465.0,PayPal,0,Completed,Social Media,FY2020,Q3,August,2020
DON005852,D00583,C030,2024-10-25,46.2,Direct Debit,0,Completed,Online,FY2024,Q4,October,2024
DON005853,D01629,C027,2022-05-14,88.35,Cash,0,Completed,Email,FY2021,Q2,May,2022
DON005854,D00204,C019,2020-08-12,719000.0,Bank Transfer,1,Completed,Peer-to-Peer,FY2020,Q3,August,2020
DON005855,D01449,C017,2024-06-25,382.0,Direct Debit,0,Completed,Online,FY2023,Q2,June,2024
DON005856,D01600,C003,2022-07-11,721.0,Cash,0,Completed,Telephone,FY2022,Q3,July,2022
DON005857,D00901,C016,2022-04-08,601.0,Credit Card,0,Completed,Telephone,FY2021,Q2,April,2022
DON005858,D01715,C029,2023-06-10,10.0,Credit Card,0,Failed,Peer-to-Peer,FY2022,Q2,June,2023
DON005859,D00342,C028,2024-08-24,22.6,Credit Card,1,Completed,Direct Mail,FY2024,Q3,August,2024
DON005860,D00159,C029,2023-09-11,10600.0,Bank Transfer,0,Completed,Peer-to-Peer,FY2023,Q3,September,2023
DON005861,D00824,C004,2021-03-20,195500.0,Credit Card,0,Completed,Email,FY2020,Q1,March,2021
DON005862,D01212,C016,2022-06-22,71900.0,Credit Card,0,Completed,Telephone,FY2021,Q2,June,2022
DON005863,D00151,C008,2022-12-16,113.0,Direct Debit,0,Completed,Event,FY2022,Q4,December,2022
DON005864,D00425,C011,2024-06-08,364.0,Credit Card,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON005865,D00597,C001,2021-12-13,136.8,Direct Debit,1,Completed,Peer-to-Peer,FY2021,Q4,December,2021
DON005866,D01095,C029,2023-07-06,24750.0,Cash,0,Completed,Peer-to-Peer,FY2023,Q3,July,2023
DON005867,D00923,C029,2023-06-08,23.7,Cheque,1,Completed,Peer-to-Peer,FY2022,Q2,June,2023
DON005868,D00911,C020,2020-10-15,103.95,Credit Card,1,Completed,Direct Mail,FY2020,Q4,October,2020
DON005869,D01655,C020,2020-12-06,116.0,Cash,0,Completed,Direct Mail,FY2020,Q4,December,2020
DON005870,D01600,C028,2024-10-13,144.2,Direct Debit,0,Completed,Direct Mail,FY2024,Q4,October,2024
DON005871,D00363,C020,2020-09-26,44.5,Bank Transfer,0,Completed,Direct Mail,FY2020,Q3,September,2020
DON005872,D01271,C011,2024-06-20,1985.0,Direct Debit,0,Completed,Direct Mail,FY2023,Q2,June,2024
DON005873,D01065,C006,2020-09-15,297.0,Credit Card,0,Completed,Social Media,FY2020,Q3,September,2020
DON005874,D01463,C007,2020-03-03,58.0,Credit Card,0,Completed,Direct Mail,FY2019,Q1,March,2020
DON005875,D00291,C008,2022-10-15,170200.0,PayPal,1,Completed,Event,FY2022,Q4,October,2022
DON005876,D00718,C022,2023-10-30,205.5,Credit Card,0,Completed,Recurring,FY2023,Q4,October,2023
DON005877,D00352,C004,2021-05-09,11400.0,Direct Debit,0,Completed,Email,FY2020,Q2,May,2021
DON005878,D00033,C018,2021-04-13,110.2,Bank Transfer,1,Completed,Online,FY2020,Q2,April,2021
DON005879,D00100,C002,2024-10-16,21.95,Direct Debit,0,Completed,Recurring,FY2024,Q4,October,2024
DON005880,D00839,C014,2022-07-08,26050.0,Direct Debit,0,Completed,Corporate,FY2022,Q3,July,2022
DON005881,D01658,C004,2021-05-21,20.55,Bank Transfer,0,Completed,Email,FY2020,Q2,May,2021
DON005882,D01072,C024,2020-10-09,37.9,Direct Debit,0,Completed,Telephone,FY2020,Q4,October,2020
DON005883,D01188,C008,2022-10-10,46.3,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON005884,D01713,C024,2020-09-08,508.0,Credit Card,0,Failed,Telephone,FY2020,Q3,September,2020
DON005885,D01094,C024,2020-10-30,200.0,Direct Debit,0,Completed,Telephone,FY2020,Q4,October,2020
DON005886,D00226,C020,2020-12-27,17520.0,Cash,0,Failed,Direct Mail,FY2020,Q4,December,2020
DON005887,D01891,C008,2022-10-18,113.6,Cheque,1,Completed,Event,FY2022,Q4,October,2022
DON005888,D00710,C020,2021-01-27,218.4,Direct Debit,1,Completed,Direct Mail,FY2020,Q1,January,2021
DON005889,D00262,C007,2020-05-07,2030.0,Bank Transfer,0,Completed,Direct Mail,FY2019,Q2,May,2020
DON005890,D01940,C005,2022-12-09,65.4,Bank Transfer,0,Completed,Corporate,FY2022,Q4,December,2022
DON005891,D00043,C017,2024-06-08,10.0,Direct Debit,1,Completed,Online,FY2023,Q2,June,2024
DON005892,D00145,C029,2023-07-22,29.2,Direct Debit,1,Refunded,Peer-to-Peer,FY2023,Q3,July,2023
DON005893,D01661,C009,2020-07-27,293500.0,Direct Debit,0,Completed,Social Media,FY2020,Q3,July,2020
DON005894,D01138,C021,2023-09-21,99.45,PayPal,0,Completed,Email,FY2023,Q3,September,2023
DON005895,D00685,C008,2022-10-28,74.1,Credit Card,0,Completed,Event,FY2022,Q4,October,2022
DON005896,D00920,C019,2020-07-20,64.0,Credit Card,1,Completed,Peer-to-Peer,FY2020,Q3,July,2020
DON005897,D00094,C018,2021-04-18,102.3,Credit Card,0,Completed,Online,FY2020,Q2,April,2021
